chembl_id,name,smiles,inchi_key,molecular_weight,alogp,hbd,hba,psa,rotatable_bonds,heavy_atoms,max_phase
CHEMBL2105527,TETRAZEPAM,CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21,IQWYAQCHYZHJOS-UHFFFAOYSA-N,288.78,3.61,0.0,2.0,32.67,1.0,20.0,4.0
CHEMBL2105566,FENPROPOREX,CC(Cc1ccccc1)NCCC#N,IQUFSXIQAFPIMR-UHFFFAOYSA-N,188.27,2.12,1.0,2.0,35.82,5.0,14.0,4.0
CHEMBL2105581,VERALIPRIDE,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,RYJXBGGBZJGVQF-UHFFFAOYSA-N,383.47,0.73,2.0,6.0,110.96,8.0,26.0,4.0
CHEMBL2105611,TACALCITOL,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CC[C@@H](O)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,BJYLYJCXYAMOFT-RSFVBTMBSA-N,416.65,5.56,3.0,3.0,60.69,6.0,30.0,4.0
CHEMBL2105613,DIVALPROEX SODIUM,CCCC(CCC)C(=O)O.CCCC(CCC)C(=O)[O-].[Na+],MSRILKIQRXUYCT-UHFFFAOYSA-M,310.41,2.29,1.0,1.0,37.3,5.0,10.0,4.0
CHEMBL2105637,DELAFLOXACIN,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,DYDCPNMLZGFQTM-UHFFFAOYSA-N,440.77,1.92,3.0,7.0,121.68,3.0,30.0,4.0
CHEMBL2105638,DELAFLOXACIN MEGLUMINE,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,AHJGUEMIZPMAMR-WZTVWXICSA-N,635.98,1.92,3.0,7.0,121.68,3.0,30.0,4.0
CHEMBL2105648,PALOVAROTENE,CC1(C)CCC(C)(C)c2cc(Cn3cccn3)c(/C=C/c3ccc(C(=O)O)cc3)cc21,YTFHCXIPDIHOIA-DHZHZOJOSA-N,414.55,6.15,1.0,3.0,55.12,5.0,31.0,4.0
CHEMBL2105662,LOMITAPIDE MESYLATE,CS(=O)(=O)O.O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,QKVKOFVWUHNEBX-UHFFFAOYSA-N,789.84,8.38,2.0,3.0,61.44,10.0,50.0,4.0
CHEMBL2105669,TEDIZOLID PHOSPHATE,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1,QCGUSIANLFXSGE-GFCCVEGCSA-N,450.32,1.51,2.0,9.0,152.79,6.0,31.0,4.0
CHEMBL2105675,TAFAMIDIS MEGLUMINE,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,DQJDBUPLRMRBAB-WZTVWXICSA-N,503.34,4.5,1.0,3.0,63.33,2.0,20.0,4.0
CHEMBL2105682,EDOXABAN TOSYLATE,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1.Cc1ccc(S(=O)(=O)O)cc1,ZLFZITWZOYXXAW-QXXZOGQOSA-N,720.27,1.29,3.0,8.0,136.63,5.0,37.0,4.0
CHEMBL2105684,SELUMETINIB SULFATE,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21.O=S(=O)(O)O,GRKFGZYYYYISDX-UHFFFAOYSA-N,555.77,3.53,3.0,6.0,88.41,6.0,27.0,4.0
CHEMBL2105689,LULICONAZOLE,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,YTAOBBFIOAEMLL-REQDGWNSSA-N,354.29,5.06,0.0,5.0,41.61,2.0,21.0,4.0
CHEMBL2105695,TELOTRISTAT ETHYL,CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1,MDSQOJYHHZBZKA-GBXCKJPGSA-N,574.99,4.99,2.0,9.0,131.17,9.0,40.0,4.0
CHEMBL2105700,BEDAQUILINE FUMARATE,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12.O=C(O)/C=C/C(=O)O,ZLVSPMRFRHMMOY-WWCCMVHESA-N,671.59,7.13,1.0,4.0,45.59,8.0,37.0,4.0
CHEMBL2105704,LENVATINIB MESYLATE,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O.CS(=O)(=O)O,HWLFIUUAYLEFCT-UHFFFAOYSA-N,522.97,4.07,3.0,5.0,115.57,6.0,30.0,4.0
CHEMBL2105708,PONATINIB HYDROCHLORIDE,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12.Cl,BWTNNZPNKQIADY-UHFFFAOYSA-N,569.03,4.46,1.0,6.0,65.77,4.0,39.0,4.0
CHEMBL2105709,QUIZARTINIB DIHYDROCHLORIDE,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1.Cl.Cl,DHYPGRVMIOATAE-UHFFFAOYSA-N,633.6,5.86,2.0,9.0,106.16,7.0,40.0,4.0
CHEMBL2105711,TOFOGLIFLOZIN,CCc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1.O,ZXOCGDDVNPDRIW-NHFZGCSJSA-N,404.46,1.0,4.0,6.0,99.38,4.0,28.0,4.0
CHEMBL2105712,AFATINIB DIMALEATE,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,USNRYVNRPYXCSP-JUGPPOIOSA-N,718.09,4.39,2.0,7.0,88.61,8.0,34.0,4.0
CHEMBL2105717,CABOZANTINIB,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,ONIQOQHATWINJY-UHFFFAOYSA-N,501.51,5.54,2.0,6.0,98.78,8.0,37.0,4.0
CHEMBL2105719,DACOMITINIB,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1.O,BSPLGGCPNTZPIH-IPZCTEOASA-N,487.96,5.16,2.0,6.0,79.38,7.0,33.0,4.0
CHEMBL2105720,LESINURAD,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,FGQFOYHRJSUHMR-UHFFFAOYSA-N,404.29,4.24,1.0,5.0,68.01,5.0,24.0,4.0
CHEMBL2105722,NOMEGESTROL,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,KZUIYQJTUIACIG-YBZCJVABSA-N,328.45,4.19,0.0,4.0,60.44,2.0,27.0,4.0
CHEMBL2105729,DABRAFENIB MESYLATE,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1.CS(=O)(=O)O,YKGMKSIHIVVYKY-UHFFFAOYSA-N,615.68,5.36,2.0,7.0,110.86,5.0,35.0,4.0
CHEMBL2105732,LEVOMILNACIPRAN HYDROCHLORIDE,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN.Cl,XNCDYJFPRPDERF-NQQJLSKUSA-N,282.81,1.77,1.0,2.0,46.33,5.0,18.0,4.0
CHEMBL2105735,ASUNAPREVIR,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,XRWSZZJLZRKHHD-WVWIJVSJSA-N,748.3,3.85,3.0,10.0,182.33,11.0,51.0,4.0
CHEMBL2105737,SONIDEGIB,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,VZZJRYRQSPEMTK-CALCHBBNSA-N,485.51,5.82,1.0,5.0,63.69,5.0,35.0,4.0
CHEMBL2105740,SITAXENTAN SODIUM,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)[N-]c1onc(C)c1Cl)OCO2.[Na+],MDTNUYUCUYPIHE-UHFFFAOYSA-N,476.9,3.96,1.0,8.0,107.73,6.0,29.0,4.0
CHEMBL2105741,TRAMETINIB DIMETHYL SULFOXIDE,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1.C[S+](C)[O-],OQUFJVRYDFIQBW-UHFFFAOYSA-N,693.54,3.94,2.0,8.0,107.13,5.0,37.0,4.0
CHEMBL2105743,OLODATEROL HYDROCHLORIDE,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1.Cl,KCEHVJZZIGJAAW-FERBBOLQSA-N,422.91,2.38,4.0,6.0,100.05,7.0,28.0,4.0
CHEMBL2105745,GLYCEROL PHENYLBUTYRATE,O=C(CCCc1ccccc1)OCC(COC(=O)CCCc1ccccc1)OC(=O)CCCc1ccccc1,ZSDBFLMJVAGKOU-UHFFFAOYSA-N,530.66,6.05,0.0,6.0,78.9,17.0,39.0,4.0
CHEMBL2105748,PRUCALOPRIDE SUCCINATE,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1.O=C(O)CCC(=O)O,QZRSNVSQLGRAID-UHFFFAOYSA-N,485.97,2.09,2.0,5.0,76.82,6.0,25.0,4.0
CHEMBL2105749,SAMIDORPHAN L-MALATE,NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3.O=C(O)C[C@H](O)C(=O)O,RARHXUAUPNYAJF-QSYGGRRVSA-N,504.54,1.25,3.0,5.0,103.86,3.0,27.0,4.0
CHEMBL2105754,TRELAGLIPTIN SUCCINATE,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O.O=C(O)CCC(=O)O,OGCNTTUPLQTBJI-XFULWGLBSA-N,475.48,0.53,1.0,7.0,97.05,3.0,26.0,4.0
CHEMBL2105755,NALDEMEDINE,CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1,AXQACEQYCPKDMV-RZAWKFBISA-N,570.65,3.48,4.0,9.0,141.18,6.0,42.0,4.0
CHEMBL2105756,TIVOZANIB HYDROCHLORIDE,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC.Cl.O,RQXMKRRBJITKRN-UHFFFAOYSA-N,509.35,5.64,2.0,7.0,107.74,6.0,32.0,4.0
CHEMBL2105758,AVATROMBOPAG MALEATE,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1.O=C(O)/C=C\C(=O)O,MISPBGHDNZYFNM-BTJKTKAUSA-N,765.74,6.58,2.0,9.0,101.9,7.0,42.0,4.0
CHEMBL2105759,BARICITINIB,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,XUZMWHLSFXCVMG-UHFFFAOYSA-N,371.43,1.1,1.0,7.0,120.56,5.0,26.0,4.0
CHEMBL2105760,BREXPIPRAZOLE,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,ZKIAIYBUSXZPLP-UHFFFAOYSA-N,433.58,4.72,1.0,5.0,48.57,7.0,31.0,4.0
CHEMBL2105762,OMARIGLIPTIN,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,MKMPWKUAHLTIBJ-ISTRZQFTSA-N,398.44,1.14,1.0,7.0,90.45,3.0,27.0,4.0
CHEMBL2105827,"GLYCEROL, IODINATED",CC(I)C1OCC(CO)O1,LTINPJMVDKPJJI-UHFFFAOYSA-N,258.05,0.54,1.0,3.0,38.69,2.0,10.0,4.0
CHEMBL2105842,CORTIVAZOL,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,RKHQGWMMUURILY-UHRZLXHJSA-N,530.67,4.3,2.0,7.0,101.65,4.0,39.0,4.0
CHEMBL2105904,BARBITAL SODIUM,CCC1(CC)C(=O)[N-]C(=O)NC1=O.[Na+],RGHFKWPGWBFQLN-UHFFFAOYSA-M,206.18,0.16,2.0,3.0,75.27,2.0,13.0,4.0
CHEMBL2105941,AMOBARBITAL SODIUM,CCC1(CCC(C)C)C(=O)N=C([O-])NC1=O.[Na+],BNHGKKNINBGEQL-UHFFFAOYSA-M,248.26,1.18,2.0,3.0,75.27,4.0,16.0,4.0
CHEMBL2105980,CHLORPHENOXAMINE HYDROCHLORIDE,CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1.Cl,PAQUKACYLLABHB-UHFFFAOYSA-N,340.29,4.18,0.0,2.0,12.47,6.0,21.0,4.0
CHEMBL2106076,CEFPIROME SULFATE,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1.O=S(=O)(O)O,RKTNPKZEPLCLSF-QHBKFCFHSA-N,612.67,-1.04,2.0,10.0,153.92,7.0,35.0,4.0
CHEMBL2106119,CALCIUM GLUCONATE,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Ca+2],NEEHYRZPVYRGPP-IYEMJOQQSA-L,430.37,,,,,,,4.0
CHEMBL2106122,EMEPRONIUM BROMIDE,CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1.[Br-],UVKFSMBPRQBNCH-UHFFFAOYSA-M,362.36,4.69,0.0,0.0,0.0,6.0,21.0,4.0
CHEMBL2106155,ENCAINIDE HYDROCHLORIDE,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1.Cl,OJIIZIWOLTYOBS-UHFFFAOYSA-N,388.94,4.36,1.0,3.0,41.57,6.0,26.0,4.0
CHEMBL2106195,DEXMEDETOMIDINE HYDROCHLORIDE,Cc1cccc([C@H](C)c2c[nH]cn2)c1C.Cl,VPNGEIHDPSLNMU-MERQFXBCSA-N,236.75,3.18,1.0,1.0,28.68,2.0,15.0,4.0
CHEMBL2106217,FENFLURAMINE HYDROCHLORIDE,CCNC(C)Cc1cccc(C(F)(F)F)c1.Cl,ZXKXJHAOUFHNAS-UHFFFAOYSA-N,267.72,3.25,1.0,1.0,12.03,4.0,16.0,4.0
CHEMBL2106318,IOTHALAMATE SODIUM I 125,CNC(=O)c1c(I)c(NC(C)=O)c([125I])c(C(=O)[O-])c1[125I].[Na+],WCIMWHNSWLLELS-ZMWPDAOESA-M,631.9,2.52,3.0,3.0,95.5,3.0,20.0,4.0
CHEMBL2106439,PIPOTIAZINE PALMITATE,CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,KTOYYUONFQWSMW-UHFFFAOYSA-N,714.09,10.06,0.0,7.0,70.16,23.0,49.0,4.0
CHEMBL2106483,VILOXAZINE HYDROCHLORIDE,CCOc1ccccc1OCC1CNCCO1.Cl,HJOCKFVCMLCPTP-UHFFFAOYSA-N,273.76,1.45,1.0,4.0,39.72,5.0,17.0,4.0
CHEMBL2106556,CYCLOBARBITAL CALCIUM,CCC1(C2=CCCCC2)C(=O)[N-]C(=O)NC1=O.CCC1(C2=CCCCC2)C(=O)[N-]C(=O)NC1=O.[Ca+2],LQOCSNZFBLPUID-UHFFFAOYSA-L,510.6,1.25,2.0,3.0,75.27,2.0,17.0,4.0
CHEMBL2106615,BAZEDOXIFENE ACETATE,CC(=O)O.Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,OMZAMQFQZMUNTP-UHFFFAOYSA-N,530.67,6.33,2.0,5.0,57.86,7.0,35.0,4.0
CHEMBL2106638,LOFEPRAMINE HYDROCHLORIDE,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1.Cl,ZWZIQPOLMDPIQM-UHFFFAOYSA-N,455.43,5.78,0.0,3.0,23.55,7.0,30.0,4.0
CHEMBL2106643,MYCOPHENOLATE SODIUM,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)[O-])C(=O)OC2.[Na+],DOZYTHNHLLSNIK-JOKMOOFLSA-M,342.32,2.73,2.0,5.0,93.06,6.0,23.0,4.0
CHEMBL2106660,ACEFYLLINE PIPERAZINE,C1CNCCN1.Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O.Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,HAAJFUJFGYCCPU-UHFFFAOYSA-N,562.54,-1.48,1.0,7.0,99.12,2.0,17.0,4.0
CHEMBL2106732,NOSCAPINE HYDROCHLORIDE,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C.Cl,MFLVZFXCSKVCSH-URBRKQAFSA-N,449.89,2.88,0.0,8.0,75.69,4.0,30.0,4.0
CHEMBL2106825,MEDROGESTONE,CC(=O)[C@@]1(C)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,HCFSGRMEEXUOSS-JXEXPEPMSA-N,340.51,5.28,0.0,2.0,34.14,1.0,25.0,4.0
CHEMBL2106829,METHAQUALONE HYDROCHLORIDE,Cc1ccccc1-n1c(C)nc2ccccc2c1=O.Cl,KJUHIXIWKSVBKB-UHFFFAOYSA-N,286.76,3.0,0.0,3.0,34.89,1.0,19.0,4.0
CHEMBL2106907,METHIODAL SODIUM,O=S(=O)([O-])CI.[Na+],COCJIVDXXCJXND-UHFFFAOYSA-M,243.99,0.27,1.0,2.0,54.37,1.0,6.0,4.0
CHEMBL2106915,METHOPHOLINE,COc1cc2c(cc1OC)C(CCc1ccc(Cl)cc1)N(C)CC2,YBCPYHQFUMNOJG-UHFFFAOYSA-N,345.87,4.52,0.0,3.0,21.7,5.0,24.0,4.0
CHEMBL2106939,POLIHEXANIDE,CCCCCCNC(=N)NC(=N)N,VAZJLPXFVQHDFB-UHFFFAOYSA-N,185.27,0.57,5.0,2.0,97.78,5.0,13.0,4.0
CHEMBL2107067,TESTOSTERONE UNDECANOATE,CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,UDSFVOAUHKGBEK-CNQKSJKFSA-N,456.71,7.96,0.0,3.0,43.37,10.0,33.0,4.0
CHEMBL2107124,PROTHIPENDYL HYDROCHLORIDE,CN(C)CCCN1c2ccccc2Sc2cccnc21.Cl,CQJSAKJMCVSEGU-UHFFFAOYSA-N,321.88,3.64,0.0,4.0,19.37,4.0,20.0,4.0
CHEMBL2107175,RANELIC ACID,N#Cc1c(N(CC(=O)O)CC(=O)O)sc(C(=O)O)c1CC(=O)O,DJSXNILVACEBLP-UHFFFAOYSA-N,342.29,-0.08,4.0,7.0,176.23,8.0,23.0,4.0
CHEMBL2107214,IOMEPROL,CN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,NJKDOADNQSYQEV-UHFFFAOYSA-N,777.09,-1.38,7.0,8.0,179.66,10.0,31.0,4.0
CHEMBL2107239,IOXITALAMIC ACID,CC(=O)Nc1c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c1I,OLAOYPRJVHUHCF-UHFFFAOYSA-N,643.94,1.88,4.0,4.0,115.73,5.0,22.0,4.0
CHEMBL2107253,SULFADIMETHOXINE SODIUM,COc1cc([N-]S(=O)(=O)c2ccc(N)cc2)nc(OC)n1.[Na+],DQDZQHMCPDUUPC-UHFFFAOYSA-N,332.32,0.88,2.0,7.0,116.43,5.0,21.0,4.0
CHEMBL2107260,SULFAMERAZINE SODIUM,Cc1ccnc([N-]S(=O)(=O)c2ccc(N)cc2)n1.[Na+],BSFJGCCAXDCMOX-UHFFFAOYSA-N,286.29,1.17,2.0,5.0,97.97,3.0,18.0,4.0
CHEMBL2107355,MIGALASTAT HYDROCHLORIDE,Cl.OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,ZJIHMALTJRDNQI-OLALXQGDSA-N,199.63,-2.97,5.0,5.0,92.95,1.0,11.0,4.0
CHEMBL2107360,PALIPERIDONE PALMITATE,CCCCCCCCCCCCCCCC(=O)OC1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O,VOMKSBFLAZZBOW-UHFFFAOYSA-N,664.91,9.11,0.0,8.0,90.46,19.0,48.0,4.0
CHEMBL2107381,URIDINE TRIACETATE,CC(=O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,AUFUWRKPQLGTGF-FMKGYKFTSA-N,370.31,-1.14,1.0,10.0,142.99,5.0,26.0,4.0
CHEMBL2107383,VERNAKALANT HYDROCHLORIDE,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC.Cl,JMHYCBFEEFHTMK-IIUXMCBISA-N,385.93,2.64,1.0,5.0,51.16,7.0,25.0,4.0
CHEMBL2107386,VORAPAXAR SULFATE,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1.O=S(=O)(O)O,NQRYCIGCIAWEIC-CKLVGUEFSA-N,590.67,5.63,1.0,5.0,77.52,5.0,36.0,4.0
CHEMBL2107387,VORTIOXETINE HYDROBROMIDE,Br.Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,VNGRUFUIHGGOOM-UHFFFAOYSA-N,379.37,3.86,1.0,3.0,15.27,3.0,21.0,4.0
CHEMBL2107430,FLUTRIMAZOLE,Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1,QHMWCHQXCUNUAK-UHFFFAOYSA-N,346.38,5.0,0.0,2.0,17.82,4.0,26.0,4.0
CHEMBL2107431,LYNESTRENOL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,YNVGQYHLRCDXFQ-XGXHKTLJSA-N,284.44,4.31,1.0,1.0,20.23,0.0,21.0,4.0
CHEMBL2107495,TEMAFLOXACIN HYDROCHLORIDE,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1.Cl,DDVJEYDLTXRYAJ-UHFFFAOYSA-N,453.85,2.9,2.0,5.0,74.57,3.0,30.0,4.0
CHEMBL2107519,CHLORNAPHAZINE,ClCCN(CCCl)c1ccc2ccccc2c1,XCDXSSFOJZZGQC-UHFFFAOYSA-N,268.19,4.12,0.0,1.0,3.24,5.0,17.0,4.0
CHEMBL2107554,SODIUM DIBUNATE,CC(C)(C)c1ccc2c(S(=O)(=O)[O-])c(C(C)(C)C)ccc2c1.[Na+],XYEXKDCAGSHWSD-UHFFFAOYSA-M,342.44,4.68,1.0,2.0,54.37,1.0,22.0,4.0
CHEMBL2107703,FENTICONAZOLE NITRATE,Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1.O=[N+]([O-])O,FJNRUWDGCVDXLU-UHFFFAOYSA-N,518.42,7.3,0.0,4.0,27.05,8.0,30.0,4.0
CHEMBL2107726,ARIMOCLOMOL,[O-][n+]1cccc(/C(Cl)=N/OC[C@H](O)CN2CCCCC2)c1,SGEIEGAXKLMUIZ-XUVDNFPMSA-N,313.79,1.08,1.0,5.0,72.0,6.0,21.0,4.0
CHEMBL2107797,NORGESTREL,C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,WWYNJERNGUHSAO-CULCCENASA-N,312.45,3.88,1.0,2.0,37.3,1.0,23.0,4.0
CHEMBL2107799,FLURPIRIDAZ F 18,CC(C)(C)n1ncc(OCc2ccc(COCC[18F])cc2)c(Cl)c1=O,RMXZKEPDYBTFOS-LRFGSCOBSA-N,367.84,3.72,0.0,5.0,53.35,7.0,25.0,4.0
CHEMBL2107806,TALAPORFIN SODIUM,C=Cc1c(C)c2cc3nc(c(CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-])c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)[O-])[C@@H](CCC(=O)[O-])[C@@H]3C.[Na+].[Na+].[Na+].[Na+],KPALSRNVSRWOPA-YJFNSWLASA-J,799.7,5.95,7.0,7.0,235.66,12.0,52.0,4.0
CHEMBL2107815,TREPROSTINIL DIOLAMINE,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O.OCCNCCO,RHWRWEUCEXUUAV-ZSESPEEFSA-N,495.66,3.58,3.0,4.0,86.99,10.0,28.0,4.0
CHEMBL2107817,AVIBACTAM SODIUM,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)[O-].[Na+],RTCIKUMODPANKX-JBUOLDKXSA-M,287.23,-1.53,2.0,5.0,130.24,3.0,17.0,4.0
CHEMBL2107825,TENOFOVIR ALAFENAMIDE,CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,LDEKQSIMHVQZJK-CAQYMETFSA-N,476.47,2.97,2.0,10.0,143.48,11.0,33.0,4.0
CHEMBL2107826,VIBEGRON,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2nccc(=O)n21,DJXRIQMCROIRCZ-XOEOCAAJSA-N,444.54,2.77,3.0,6.0,96.25,6.0,33.0,4.0
CHEMBL2107830,EMPAGLIFLOZIN,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,OBWASQILIWPZMG-QZMOQZSNSA-N,450.92,1.61,4.0,7.0,108.61,6.0,31.0,4.0
CHEMBL2107831,LUSUTROMBOPAG,CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,NOZIJMHMKORZBA-KJCUYJGMSA-N,591.56,8.52,2.0,6.0,97.75,13.0,39.0,4.0
